month,year,sku_id,sku_name,category,subcategory,monthly_units_sold,avg_daily_sales,total_revenue,spike_percentage,spike_reason,event_type,inventory_impact,demand_trend,festival_effect,seasonal_effect,promotion_effect,weekend_effect,stockout_days,lost_sales_units,business_notes
July,2024,SKU0027,Sambar Powder 500g,Grocery,Spices,553,17.8,49217.0,11.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0236,Trimmer Rechargeable,Electronics,Electronics,163,5.3,130237.0,5.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0089,Soda Bottles 750ml,Beverages,Beverages,759,24.5,24288.0,16.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0145,Apple 1kg,Fruits & Vegetables,Fruits,542,17.5,91598.0,2.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0202,Ball Pen Pack 10pcs,Stationery,Stationery,690,22.3,42780.0,11.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0250,Coconut Cookies 200g,Snacks,Biscuits,797,25.7,57384.0,16.9,Regular consumer demand,Normal Trading,Low stock impact - 78 units missed opportunity,Stable,None,No Monsoon relevance,None,17% avg weekend uplift,0,78,Seasonal factor: No Monsoon relevance
July,2024,SKU0172,Mosquito Refill 45ml,Household,Pest Control,560,18.1,77840.0,-4.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0034,Raisins 250g,Grocery,Nuts,338,10.9,57122.0,-9.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0148,Mango 1kg,Fruits & Vegetables,Fruits,261,8.4,36279.0,-6.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0157,Carrot 1kg,Fruits & Vegetables,Vegetables,605,19.5,31460.0,8.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0107,Biscuit Pack 300g,Snacks,Biscuits,664,21.4,47808.0,2.0,Regular consumer demand,Normal Trading,Low stock impact - 62 units missed opportunity,Stable,None,No Monsoon relevance,None,17% avg weekend uplift,0,62,Seasonal factor: No Monsoon relevance
July,2024,SKU0184,Shampoo Bottle 340ml,Personal Care,Hair Care,1055,34.0,283795.0,21.5,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Monsoon relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0196,Baby Lotion 200ml,Personal Care,Baby Care,675,21.8,154575.0,-9.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0200,Hand Sanitizer 500ml,Personal Care,Hygiene,984,31.7,156456.0,13.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0208,Extension Box 4 socket,Electronics,Electrical,121,3.9,55539.0,-2.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0214,Rice Cooker 1.8L,Electronics,Appliances,223,7.2,468077.0,2.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0289,Pooja Oil 500ml,Grocery,Religious,303,9.8,51207.0,-11.1,Regular consumer demand,Normal Trading,Low stock impact - 30 units missed opportunity,Moderate Decline,None,No Monsoon relevance,None,4% avg weekend uplift,0,30,Seasonal factor: No Monsoon relevance
July,2024,SKU0295,Kids Festive Wear Medium,Lifestyle,Clothing,413,13.3,577787.0,2.5,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 54 units,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,5,54,Seasonal factor: No Monsoon relevance; Inventory issue: Stockout for 5 days - lost 54 units
July,2024,SKU0075,Imported Cheese 200g,Dairy,Dairy,121,3.9,27709.0,-2.4,Regular consumer demand,Normal Trading,Low stock impact - 6 units missed opportunity,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,6,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0235,Smart Watch Standard,Electronics,Electronics,105,3.4,241395.0,12.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0072,Condensed Milk 400g,Dairy,Dairy,671,21.6,93269.0,20.3,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Monsoon relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0117,Energy Bar 6pcs,Snacks,Health Bars,99,3.2,26631.0,6.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0067,Cheese Slices 200g,Dairy,Dairy,829,26.7,98651.0,7.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0091,Mango Juice 1L,Beverages,Juices,949,30.6,84461.0,13.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0227,Dhoti Set XL,Lifestyle,Clothing,318,10.3,254082.0,14.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0279,Mobile Power Bank 10000mAh,Electronics,Electronics,172,5.5,240628.0,-7.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0056,Pasta 500g,Grocery,Pasta,622,20.1,49138.0,18.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0177,Steel Tiffin Box 3-tier,Household,Kitchenware,222,7.2,101898.0,-10.5,Regular consumer demand,Normal Trading,Low stock impact - 23 units missed opportunity,Moderate Decline,None,No Monsoon relevance,None,1% avg weekend uplift,0,23,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0216,Emergency Lamp Rechargeable,Electronics,Lighting,416,13.4,332384.0,3.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0024,Turmeric Powder 200g,Grocery,Spices,1003,32.4,62186.0,7.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0162,Decorative Lights 20m,Household,Decorations,430,13.9,197370.0,-7.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0163,Rangoli Powder 500g,Household,Decorations,423,13.6,26226.0,-2.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0064,Curd Cup 400g,Dairy,Dairy,1377,44.4,57834.0,8.3,Regular consumer demand,Normal Trading,Stockout for 4 days - lost 153 units,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,4,153,Seasonal factor: No Monsoon relevance; Inventory issue: Stockout for 4 days - lost 153 units
July,2024,SKU0126,Croissants 6pcs,Bakery,Bakery,220,7.1,30580.0,-11.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Decline,None,No Monsoon relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0134,Frozen Sweet Corn 500g,Frozen Foods,Frozen Foods,937,30.2,92763.0,7.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,15% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0141,Green Chilli 250g,Fruits & Vegetables,Vegetables,1401,45.2,44832.0,22.1,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Monsoon relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0025,Chilli Powder 500g,Grocery,Spices,546,17.6,43134.0,-2.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0297,Temple Coconut Pack 5pcs,Fruits & Vegetables,Fruits,417,13.5,70473.0,-3.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0018,Ghee 500ml,Grocery,Ghee,516,16.6,138804.0,-2.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0174,Pressure Cooker 5L,Household,Cookware,178,5.7,213422.0,14.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0175,Non-Stick Pan 28cm,Household,Cookware,188,6.1,150212.0,1.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0212,Electric Kettle 1.5L,Electronics,Appliances,77,2.5,92323.0,-17.2,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 6 units,Moderate Decline,None,No Monsoon relevance,None,2% avg weekend uplift,5,6,Seasonal factor: No Monsoon relevance; Inventory issue: Stockout for 5 days - lost 6 units; Niche product - irregular demand pattern
July,2024,SKU0270,Beard Oil 50ml,Personal Care,Grooming,100,3.2,26900.0,7.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0033,Pistachios 250g,Grocery,Nuts,551,17.8,230869.0,-6.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0048,Chicken Masala 100g,Grocery,Spices,372,12.0,14508.0,9.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0049,Semiya Payasam Mix 200g,Grocery,Mixes,495,16.0,30690.0,14.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0231,Turmeric Plant Bundle,Fruits & Vegetables,Plants,413,13.3,32627.0,-4.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0154,Grapes 500g,Fruits & Vegetables,Fruits,759,24.5,90321.0,-9.3,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 95 units,Stable,None,No Monsoon relevance,None,9% avg weekend uplift,5,95,Seasonal factor: No Monsoon relevance; Inventory issue: Stockout for 5 days - lost 95 units
July,2024,SKU0085,Health Drink 500g,Beverages,Health Drinks,614,19.8,97626.0,-10.0,Regular consumer demand,Normal Trading,Low stock impact - 45 units missed opportunity,Stable,None,No Monsoon relevance,None,12% avg weekend uplift,0,45,Seasonal factor: No Monsoon relevance
July,2024,SKU0100,Electrolyte Drink 500ml,Beverages,Beverages,331,10.7,26149.0,18.6,Regular consumer demand,Normal Trading,Stockout for 2 days - lost 16 units,Stable,None,No Monsoon relevance,None,12% avg weekend uplift,2,16,Seasonal factor: No Monsoon relevance; Inventory issue: Stockout for 2 days - lost 16 units
July,2024,SKU0255,Saffron 1g,Grocery,Spices,137,4.4,109463.0,-11.6,Regular consumer demand,Normal Trading,Low stock impact - 11 units missed opportunity,Moderate Decline,None,No Monsoon relevance,None,1% avg weekend uplift,0,11,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0073,Fresh Cream 250ml,Dairy,Dairy,564,18.2,44556.0,-9.0,Regular consumer demand,Normal Trading,Stockout for 5 days - lost 92 units,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,5,92,Seasonal factor: No Monsoon relevance; Inventory issue: Stockout for 5 days - lost 92 units
July,2024,SKU0012,Moong Dal 1kg,Grocery,Pulses,549,17.7,92781.0,10.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0186,Toothpaste 200g,Personal Care,Oral Care,793,25.6,70577.0,16.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0068,Buttermilk 200ml,Dairy,Beverages,1248,40.3,28704.0,-1.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0271,Wall Clock Standard,Household,Home Decor,133,4.3,43757.0,7.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0282,Hand Blender Standard,Electronics,Appliances,236,7.6,330164.0,-4.8,Regular consumer demand,Normal Trading,Low stock impact - 10 units missed opportunity,Stable,None,No Monsoon relevance,None,2% avg weekend uplift,0,10,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0071,Ice Cream Cone Pack 6pcs,Dairy,Frozen,538,17.4,64022.0,15.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0188,Toothbrush 2pcs,Personal Care,Oral Care,1071,34.5,148869.0,19.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0266,Toilet Cleaner 1L,Household,Cleaning,526,17.0,88894.0,13.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0125,Rusks 300g,Bakery,Bakery,955,30.8,59210.0,14.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,10% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0032,Almonds 500g,Grocery,Nuts,514,16.6,256486.0,18.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,4% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0053,Chia Seeds 250g,Grocery,Seeds,224,7.2,51296.0,3.2,Regular consumer demand,Normal Trading,Low stock impact - 22 units missed opportunity,Stable,None,No Monsoon relevance,None,1% avg weekend uplift,0,22,Seasonal factor: No Monsoon relevance; Niche product - irregular demand pattern
July,2024,SKU0087,Soft Drink Cola 2L,Beverages,Soft Drinks,350,11.3,27650.0,2.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0088,Soft Drink Orange 2L,Beverages,Soft Drinks,509,16.4,40211.0,26.3,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Monsoon relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
July,2024,SKU0102,Magic Masala Chips 75g,Snacks,Chips,997,32.2,31904.0,14.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Monsoon relevance,None,17% avg weekend uplift,0,0,Seasonal factor: No Monsoon relevance
